CDC,CSR,PSR,SS,SHS,"TOWN
(ALL)","CONTRACTOR/GRANTEE
(CDC)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"CONTRACTOR CONTACT
(SS)","PHONE
(SS)","EMAIL
(SS)","REPORTING CONTACT
(SS)","PHONE
(SS)","EMAIL
(SS)","CONTRACTOR/GRANTEE
(SHS)",ADDRESS,TOWN,ZIP,CONTACT PERSON,PHONE,EMAIL,DELEGATE,ADDRESS,TOWN,ZIP,DELEGATE CONTACT PERSON,PHONE,EMAIL,"PROGRAM/SITE/SUBGRANTEE 
(Registry Licensed Name)
(ALL)",ADDRESS,TOWN,ZIP,LICENSE #,NAEYC ID,NAEYC EXPIRATION,REGISTRY ID,FACILITY CODE (ECIS & PSIS),"PROGRAM/
SITE CONTACT
(CDC)","PHONE
(CDC)","EMAIL
(CDC)","PROGRAM/
SITE CONTACT
(SR)","PHONE
(SR)","EMAIL
(SR)","
SITE CONTACT (IF different from Contractor contact)
(SS)","PHONE
(SS)","EMAIL
(SS)","PROGRAM/
SITE CONTACT
(SHS)","PHONE
(SHS)","EMAIL
(SHS)","CONTACT LIAISON
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"REPORTING CONTACT
(CDC)",EMAIL,"FISCAL CONTACT 
(CDC)",EMAIL,"FISCAL CONTACT 
(SR)",EMAIL,"CHIEF ELECTED OFFICIAL, TITLE
(SR)",PHONE,EMAIL,"SUPERINTENDENT
(SR)",PHONE,EMAIL,"COUNCIL CHAIR/CO-CHAIRS-1
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL,"COUNCIL CHAIR/CO-CHAIRS-2
(SR)",ADDRESS,TOWN,ZIP,PHONE,EMAIL
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford BOE at SAND School,1750 Main Street,Hartford,06120,Exempt,NEW,Accreditation due by 9/1/2022,8704,,,,,Gerardo Heredia,860-695-5040,hereg001@hartfordschools.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford BOE at West Middle School,44 Niles Street,Hartford,06105,Exempt,729033,6/1/2023,1856,0642111,,,,Lynn Estey,860-695-5480,estel001@hartfordschools.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford BOE at Wish School,350 Barbour Street,Hartford,06120,Exempt,477470,11/1/2021,1857,0642211,,,,Kesha Ryan,860-695-5600,Ryank001@hartfordschools.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Hartford Neighborhood Centers,38 Lawrence Street,Hartford,06106,16820,332004,10/1/2022,403,0642641,,,,Cora Mercer,860-251-6517,cora_mercer@hnci.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,X,,,HARTFORD,"Luke Bronin, City of Hartford",550 Main Street,Hartford,06106,860-757-9500,luke.bronin@hartford.gov,,,,,,,,,,,,,,,,,,,,,Hyland Early Learning Center (DFCYR),355 New Britain Avenue,Hartford,06106,12138,283164,8/1/2023,541,0642041,Shyleen Lopez,860-757-9536,lopes003@hartford.gov,Shyleen Lopez,860-757-9536,lopes003@hartford.gov,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,Jane Crowell,jcrowell@hartford.gov,Jolita Lazauskas,jolita.lazauskas@hartford.gov,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,X,,X,HARTFORD,"CRT, Lena Rodriguez",555 Windsor Street,Hartford,06120,860-560-5608,lenar@crtct.org,,,,,,,CREC - 8.2020.  ,147 Charter Oak Avenue,Hartford,06106,Sandra A. Cruz-Serrano,860-509-3719,scruzserrano@crec.org,,,,,,,,Job Corps. Academy Child Development Center,100 William Shorty Campbell St.,Hartford,06106,16185,724122,5/1/2020,1444,0640541,Leslie Paguada,860-560-5168,paguadal@crtct.org,Claudine Bernard,860-952-1790,bernardc@crtct.org,,,,Roberto Burgos,860-560-5617,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,Iris Chalerman,chalermani@crtct.org,Jeffery Walsh,walshj@crtct.org,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,X,,,HARTFORD,"Luke Bronin, City of Hartford",550 Main Street,Hartford,06106,860-757-9500,luke.bronin@hartford.gov,,,,,,,,,,,,,,,,,,,,,Kings Chapel Early Care & Education Ctr,400 Woodland Street,Hartford,06112,70024,727197,6/1/2023,6214,0645841,Terry Graham,860-560-0387,terryagraham@outlook.com,Terry Graham,860-560-0387,terryagraham@outlook.com,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,Jane Crowell,jcrowell@hartford.gov,Jolita Lazauskas,jolita.lazauskas@hartford.gov,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Metzner Early Learning Center (DFCYR),680 Franklin Avenue,Hartford,06114,16792,298569,10/1/2023,6148,0641841,,,,Shyleen Lopez,860-757-9536,lopes003@hartford.gov,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,,,,HARTFORD,"Susan Rosa, Our Lady of Fatima",50 Kane Street,Hartford,06106,860-233-8037,olfdaycare2000@yahoo.com,,,,,,,,,,,,,,,,,,,,,Our Lady of Fatima Day Care Center,50 Kane Street,Hartford,06106,16299,725049,7/1/2020,406,0643841,Susan Rosa,860-233-8037,olfdaycare2000@yahoo.com,,,,,,,,,,,,,,,,Susan Rosa,olfdaycare2000@yahoo.com,Isabel Barreira,Zoey16@aol.com,,,,,,,,,,,,,,,,,,,,
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Paraiso Infantil (Catholic Charities),45 Wadsworth Street,Hartford,06106,16531,512863,1/1/2023,646,0643041,,,,Olga Toleda,860-524-6853 x222,otoledo@ccaoh.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Pequenin Children Multicultural Readiness Academy,1400 Park Street,Hartford,06106,16523,725019,9/1/2021,1888,0644541,,,,Miriam Mercado,860-951-0400,pequenin@pequeninhartford.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Pride and Joy Learning Academy,449 Silas Deane Highway,Wethersfield,06109,16540,401653,10/1/2019,1485,1590241,,,,Mahnaz Mondanipour,860-563-3747,mmondanipour@yahoo.com,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,,,,HARTFORD,Julienne Davis,20 Battles Street,Hartford,06120,860-549-4380,jdavis@mtolivedaycare.org,,,,,,,,,,,,,,,,,,,,,Richard Battles Day Care,30 Battles Street,Hartford,06120,15664,281921,4/1/2024,1455,0643241,Kenyetta Swaby,860-549-4380,kswaby@mtolivedaycare.com,,,,,,,,,,,,,,,,Julienne Davis,jdavis@mtolivedaycare.com,Gustavo Bajana,gbajana@mtolivedaycare.com,,,,,,,,,,,,,,,,,,,,
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Right Place School Readiness Child & Family Center-Hartford,123 Sigourney Street,Hartford,06105,15162,492135,7/1/2022,680,0643441,,,,Taylor Pratt,860-543-8488,Taylor.Pratt@USE.salvationarmy.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,River Street Early Learning Center (CREC),1289 Blue Hills Avenue,Bloomfield,06002,Exempt,725047,9/1/2025,1925,2419514,,,,Shanon Tomassone,860-727-8481 x3813,stomassone@crec.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Salvation Army Learning Center,100 Nelson Street,Hartford,06120,15899,725672,6/1/2021,1915,0644741,,,,Taylor Pratt,860-543-8488,Taylor.Pratt@USE.salvationarmy.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,SS Cyril and Methodius School Readiness Program (Catholic Charities),45 Groton Street,Hartford,06106,16777,463766,10/1/2024,1812,0642941,,,,Destiny Ramos,860-604-2646,dramos@ccaoh.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,X,,,HARTFORD,"Luke Bronin, City of Hartford",550 Main Street,Hartford,06106,860-757-9500,luke.bronin@hartford.gov,,,,,,,,,,,,,,,,,,,,,Trinity College Comm Child Center-Campus Care,300 Summit Street (Clemens Building),Hartford,06106,14076,95397,9/1/2020,543,0643641,Christina Gademsky,860-297-5374,Christina.gademsky@trincoll.edu,Christy Gademsky,860-297-5374,christina.gademsky@trincoll.edu,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,Jane Crowell,jcrowell@hartford.gov,Jolita Lazauskas,jolita.lazauskas@hartford.gov,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,,X,,,HARTFORD,,,,,,,,,,,,,,,,,,,,,,,,,,,Village Early Childhood Learning Center,105 Spring Street,Hartford,06105,16592,725742,8/1/2021,1935,0645941,,,,Marie Arroyo,860-236-4511 x.3655,marroyo@thevillage.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,,,,,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,,,,HARTFORD,"Julienne Davis, Mt. Olive Ministries",20 Battles Street,Hartford,06120,860-549-4380,jdavis@mtolivedaycare.org,,,,,,,,,,,,,,,,,,,,,Warburton Day Care Center,420 Brookfield Street,Hartford,06106,12610,290454,1/1/2023,648,0644441,Sabrina Williams,860-951-9919,swilliams@mtolivedaycare.com,,,,,,,,,,,,,,,,Julienne Davis,jdavis@mtolivedaycare.com,Gustavo Bajana,gbajana@mtolivedaycare.com,,,,,,,,,,,,,,,,,,,,
X,,X,,,HARTFORD,"Luke Bronin, City of Hartford",550 Main Street,Hartford,06106,860-757-9500,luke.bronin@hartford.gov,,,,,,,,,,,,,,,,,,,,,Women's League Child Development Center Inc.,1695 Main Street,Hartford,06120,14248,169020,9/1/2022,1753,0643741,Karen Lott,860-524-5969,klott@womensleaguecdc.org,Karen Lott,860-524-5969,klott@womensleaguecdc.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,Jane Crowell,jcrowell@hartford.gov,Jolita Lazauskas,jolita.lazauskas@hartford.gov,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
X,,X,,,HARTFORD,"Luke Bronin, City of Hartford",550 Main Street,Hartford,06106,860-757-9500,luke.bronin@hartford.gov,,,,,,,,,,,,,,,,,,,,,YWCA Growing Tree ELC,195-205 Garden Street,Hartford,06105,15312,477095,11/1/2023,656,0643941,Rhonda Knight,860-548-2003 x200,rhondak@ywcahartford.org,Rhonda Knight,860-548-2003 x200,rhondak@ywcahartford.org,,,,,,,Nancy Ortiz,550 Main Street,Hartford,06103,860-757-9531,nortiz@hartford.gov,Jane Crowell,jcrowell@hartford.gov,Jolita Lazauskas,jolita.lazauskas@hartford.gov,"Robert S. Dakers, Interim",daker002@hartford.gov,"Luke Bronin, Mayor",860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",860-695-8401,Leslie.torres-rodriquez@hartfordschools.org,"Luke Bronin, Mayor",550 Main Street,Hartford,06103,860-757-9500,luke.bronin@hartford.gov,"Leslie Torres-Rodriguez, Superintendent",960 Main Street,Hartford,06103,860-695-8401,Leslie.torres-rodriquez@hartfordschools.org
,X,,,,HEBRON,,,,,,,,,,,,,,,,,,,,,,,,,,,Hebron Early Childhood Center,580 Gilead Street,Hebron,06248,Exempt,724193,7/1/2020,2039,0670211,,,,Katie B. Uriano,860-228-9458,kuriano@hebron.k12.ct.us,,,,,,,Marilyn Piecuch,99 Cannon Drive,Amston,06231,860-228-3115,m99piecuch@comcast.net,,,,,Kaitlyn D. O'Leary,koleary@hebron.k12.ct.us,"Andrew Tierney, Town Manager",860-228-5971,atierney@hebronct.com,Thomas.J. Baird,860-228-2577,tbaird@hebron.k12.ct.us,Donald Briere,580 Gilead Street,Hebron,06248,860-228-2577,dbriere@hebron.k12.ct.us,Donna Lanza,15 Gilead Street,Hebron,06248,860-228-5971,dlanza@hebronct.com
,,,,X,KILLINGLY,,,,,,,,,,,,,EASTCONN Regional Educational Service Center,376 Hartford Turnpike,Hampton,06247,Diane Gozemba,860-455-0707,dgozemba@eastconn.org,,,,,,,,EASTCONN Killingly Head Start,1620 Upper Maple Street,Dayville,06241,16287,724418,7/1/2020,1326,0690341,,,,,,,,,,Diane Gozemba,860-455-0707,dgozemba@eastconn.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,X,,X,,KILLINGLY,,,,,,,Sally Sherman,860-779-6770,ssherman@killinglyschools.org,Emily Ross,860-779-6773,eross@killinglyschools.org,,,,,,,,,,,,,,,Killingly BOE at Goodyear Early Learning Center,22 Williamsville Road,Rogers,06263,Exempt,290323,1/1/2023,1752,0698011,,,,Sally Sherman,860-779-6770,ssherman@killinglyschools.org,,,,,,,Emily Ross,22 Williamsville Road,Rogers,06263,860-779-6773,eross@killinglyschools.org,,,,,Christine Clark,cclark@killinglyschools.org,"Mary Calorio, Town Manager",860-779-5335,,"Dr. Diane Summa, Interim",860-779-6600,dsumma@killinglyschools.og,Melinda Smith,785 Riverside Drive,N. Grosvenordale,06255,860-923-9581,melindasmith@thompsonpublicschools.org,Patricia Buell,119 Gorman Road,Brooklyn,06234,860-774-9732,buell@killinglyschools.org
,X,,,,KILLINGLY,,,,,,,,,,,,,,,,,,,,,,,,,,,Killingly BOE at Killingly Central School,60 Soap Street,Dayville,06241,Exempt,290323,1/1/2023,7493,0690111,,,,Sally Sherman,860-779-6770,ssherman@killinglyschools.org,,,,,,,Emily Ross,22 Williamsville Road,Rogers,06263,860-779-6773,eross@killinglyschools.org,,,,,Christine Clark,cclark@killinglyschools.org,"Mary Calorio, Town Manager",860-779-5335,,"Dr. Diane Summa, Interim",860-779-6600,dsumma@killinglyschools.og,Melinda Smith,785 Riverside Drive,N. Grosvenordale,06255,860-923-9581,melindasmith@thompsonpublicschools.org,Patricia Buell,119 Gorman Road,Brooklyn,06234,860-774-9732,buell@killinglyschools.org
,X,,,,LEBANON,,,,,,,,,,,,,,,,,,,,,,,,,,,Lebanon BOE at Lebanon Elementary School,479 Exeter Road,Lebanon,06249,Exempt,725499,4/1/2021,1966,0710111,,,,Rita Quiles-Glover,860-642-5634,rita.quiles-glover@lebanonct.org,,,,,,,Robert Angeli,891 Exeter Road,Lebanon,06249,860-642-7795,robert.angeli@lebanonct.org,,,,,Robert Sirpenski,Robert.Sirpenski@lebanonct.org,Kevin Cwikla,860-642-6100,kcwikla@lebanonct.gov,Robert Angeli,860-642-5633,robert.angeli@lebanonct.org,Cheryl Biekert,891 Exeter Road,Lebanon,06249,860-642-5764,Cheryl.Biekert@lebanonct.org,,,,,,
,X,,,,LEDYARD,,,,,,,,,,,,,,,,,,,,,,,,,,,Ledyard BOE at STARS I & II Preschool,169 Gallup Hill Road,Ledyard,06339,Exempt,113367,4/1/2024,7733,0720141,,,,Debbie Graner,860-464-9255 x1201,dgraner@ledyard.net,,,,,,,Linda Allen,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x120,lallen@learn.k12.ct.us,,,,,Rachel Moser,rmoser@ledyard.net,"Fred Allyn III, Mayor",860-464-3221,mayor@ledyardct.org,Jason Hartling,860-464-9255,Jhartling@ledyard.net,Krissa Anderson,24 Gallup Hill Road,Ledyard ,06339,860-464-6157,kanderson@ledyard.net,Kate Sikorski,741 Colonel Ledyard Highway,Ledyard,06339,860-464-3213,youth.services@ledyardct.org
,X,,,,LISBON,,,,,,,,,,,,,,,,,,,,,,,,,,,Lisbon School Readiness,15 Newent Road,Lisbon,06351,Exempt,723390,8/1/2023,1643,0730111,,,,Scott Trepanier,860-376-2403  x290,,,,,,,,Carole Glenn,44 Hatchetts Hill Road,Old Lyme,06371,860-434-4800 x125,cglenn@learn.k12.ct.us,,,,,Diana Cormier,dcormier@lisbonschool.org,"Tom Sparkman, First Selectman",860-376-3400,tsparkman@lisbonct.com,Sally Keating,860-376-5565,skeating@lisbonschool.org,Theresa Svab,15 Newent Road,Lisbon,06351,860-376-2403,tsvab@lisbonschool.org,Kathy Snyder,15 Newent Road,Lisbon,06351,860-376-2403,ksnyder@lisbonschool.org
,,,,X,LITCHFIELD,,,,,,,,,,,,,EdAdvance,355 Goshen Road,Litchfield,06759,Mia Toimil,860-567-0863,toimil@edadvance.org,,,,,,,,EdAdvance Head Start: Prenatal to Five Litchfield,355 Goshen Road,Litchfield,06759,12821,Head Start,,1810,2428014,,,,,,,,,,Kathi Bleacher,860-567-0863,bleacher@edadvance.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,X,MANCHESTER,,,,,,,,,,,,,Manchester Board of Education/Public Schools,45 North School Street,Manchester,06042,Karen Claney,860-647-3445,kclaney@mpspride.org,Enfield Board of Education,,,,,,,Enfield Head Start,1270 Enfield Street,Enfield,06082,Exempt,Head Start,,1493,0498011,,,,,,,,,,Debbie Clement,860-253-6480,dclement@enfieldschools.org,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
X,,,,,MANCHESTER,"Mary Roche Cronin, Town of Manchester",P.O. Box 191,Manchester,06040,860-647-3123,mroche@manchesterct.gov,,,,,,,,,,,,,,,,,,,,,Manchester Early Learning Center,163 Broad Street,Manchester,06042,16758,school age,,3383,,Allie Strauch,860-647-9659,Astrauch@melearning.org,,,,,,,,,,,,,,,,Larisa Albrecht,Larisa@melearning.org,Mary Roche Cronin,mroche@manchesterct.gov,,,,,,,,,,,,,,,,,,,,
X,,,,,MANCHESTER,"Mary Roche Cronin, Town of Manchester",P.O. Box 191,Manchester,06040,860-647-3123,mroche@manchesterct.gov,,,,,,,,,,,,,,,,,,,,,Manchester Early Learning Center - Keeney Street (Keeney Elementary),179 Keeney Street,Manchester,06040,70005,school age,,6440,0770611,Allie Strauch,860-647-9659,Astrauch@melearning.org,,,,,,,,,,,,,,,,Larisa Albrecht,Larisa@melearning.org,Mary Roche Cronin,mroche@manchesterct.gov,,,,,,,,,,,,,,,,,,,,
X,,,,,MANCHESTER,"Mary Roche Cronin, Town of Manchester",P.O. Box 191,Manchester,06040,860-647-3123,mroche@manchesterct.gov,,,,,,,,,,,,,,,,,,,,,Manchester Early Learning Center - Vernon Street (Buckley Elementary),250 Vernon Street,Manchester,06040,70006,school age,,6441,0770311,Tylon Smith,860-647-9659,Tsmith@melearning.org,,,,,,,,,,,,,,,,Larisa Albrecht,Larisa@melearning.org,Mary Roche Cronin,mroche@manchesterct.gov,,,,,,,,,,,,,,,,,,,,
